Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_Bar,Product_Count,Maintenance_Flag
06-06-2025 13:00,M04,67.88,3.96,11.58,93,0
06-06-2025 14:00,M04,58.12,4.2,6.64,103,0
06-06-2025 15:00,M05,85.71,2.95,6.99,89,0
06-06-2025 16:00,M03,69.51,3.89,6.34,117,0
06-06-2025 17:00,M01,84.31,3.43,7.72,122,0
06-06-2025 18:00,M01,83.55,3.12,8.29,116,0
06-06-2025 19:00,M04,64.71,4.21,7.44,121,0
06-06-2025 20:00,M05,66.29,4.62,7.35,111,0
06-06-2025 21:00,M01,95.48,4.67,8.17,93,0
06-06-2025 22:00,M01,89.01,4.46,7.4,83,0
06-06-2025 23:00,M03,74.75,3.6,8.37,103,0
07-06-2025 00:00,M02,77.06,4.57,9.34,89,0
07-06-2025 01:00,M04,69.95,4.25,8.81,95,0
07-06-2025 02:00,M04,78.46,4.11,9.06,118,0
07-06-2025 03:00,M02,69.26,3.51,9.3,97,0
07-06-2025 04:00,M01,58.74,3.6,8.34,104,0
07-06-2025 05:00,M03,64.43,4.06,7.81,86,0
07-06-2025 06:00,M03,75.17,5.95,7.07,135,0
07-06-2025 07:00,M04,65.95,4.24,7.53,126,0
07-06-2025 08:00,M03,74.46,3.51,7.37,82,0
07-06-2025 09:00,M02,66.4,3.33,8.88,80,0
07-06-2025 10:00,M01,68.74,3.61,8.42,112,1
07-06-2025 11:00,M02,81.83,5.74,8.84,138,0
07-06-2025 12:00,M05,76.98,3.68,6.61,111,0
07-06-2025 13:00,M04,74.92,4.73,9.72,96,0
07-06-2025 14:00,M03,82.03,3.7,7.49,96,0
07-06-2025 15:00,M05,78.84,4.21,6.68,100,0
07-06-2025 16:00,M03,86.57,4.63,7.47,134,0
07-06-2025 17:00,M01,71.32,3.54,10.98,85,0
07-06-2025 18:00,M01,71.56,3.49,7.53,128,0
07-06-2025 19:00,M01,64.59,5.33,7.61,105,1
07-06-2025 20:00,M03,71.57,4.79,7.77,111,0
07-06-2025 21:00,M05,82.72,4.63,7.82,123,0
07-06-2025 22:00,M01,85.4,4.63,7.06,138,0
07-06-2025 23:00,M05,82.68,4.37,8.17,108,0
08-06-2025 00:00,M03,60.65,5.61,9.29,96,0
08-06-2025 01:00,M05,83.67,4.04,8.38,97,0
08-06-2025 02:00,M03,60.29,4.46,6.67,119,0
08-06-2025 03:00,M03,82.18,2.84,7.59,142,0
08-06-2025 04:00,M04,72.06,3.34,7.34,124,0
08-06-2025 05:00,M03,80.62,3.04,8.06,82,0
08-06-2025 06:00,M03,64.34,5.02,9.6,82,0
08-06-2025 07:00,M02,84.37,1.96,7.82,117,0
08-06-2025 08:00,M01,63.28,3.68,7.89,119,1
08-06-2025 09:00,M04,69.65,1.61,10.13,147,0
08-06-2025 10:00,M04,67.02,3.33,9.05,133,0
08-06-2025 11:00,M04,60.97,3.61,8.69,99,1
08-06-2025 12:00,M02,75.76,5.11,10.35,94,0
08-06-2025 13:00,M03,89.45,4.32,8.59,84,0
08-06-2025 14:00,M01,96.34,3.33,5.62,118,0
08-06-2025 15:00,M05,75.78,4.85,9,119,0
08-06-2025 16:00,M03,83.93,4.01,6.09,86,0
08-06-2025 17:00,M02,76.86,4.03,8.54,112,0
08-06-2025 18:00,M03,78.99,3.04,5.94,116,0
08-06-2025 19:00,M03,72.26,3.21,7.44,111,0
08-06-2025 20:00,M02,76.56,3.34,7.56,122,0
08-06-2025 21:00,M04,79.3,4.04,7.08,142,0
08-06-2025 22:00,M04,70.37,4.06,7.58,115,0
08-06-2025 23:00,M01,74.38,5.24,9.24,128,0
09-06-2025 00:00,M01,74.53,4.31,7.14,104,0
09-06-2025 01:00,M04,81.61,1.83,8.65,145,0
09-06-2025 02:00,M05,66.47,4.21,6.84,88,0
09-06-2025 03:00,M03,74.59,2.84,7.77,97,0
09-06-2025 04:00,M05,90.3,3.23,8.39,101,0
09-06-2025 05:00,M03,84.31,3.35,6.8,94,0
09-06-2025 06:00,M04,85.79,3.47,6.43,86,0
09-06-2025 07:00,M01,75.2,2.9,8.59,92,0
09-06-2025 08:00,M01,77.57,4.16,9.35,115,0
09-06-2025 09:00,M05,83.02,2.87,7.91,95,0
09-06-2025 10:00,M01,87.48,4.29,7.45,120,0
09-06-2025 11:00,M04,59.39,5.79,8.19,100,0
09-06-2025 12:00,M05,64.48,2.94,8.07,107,0
09-06-2025 13:00,M03,85.48,3.77,8.29,96,0
09-06-2025 14:00,M01,72.78,1.98,4.97,144,0
09-06-2025 15:00,M02,69.63,3.76,6.72,92,0
09-06-2025 16:00,M01,64.97,4.51,6.99,115,1
09-06-2025 17:00,M03,70.56,4.58,8.18,137,0
09-06-2025 18:00,M05,63.78,4.06,8.22,99,0
09-06-2025 19:00,M03,91.73,4.71,8.76,131,0
09-06-2025 20:00,M02,74.82,6.04,8.31,85,0
09-06-2025 21:00,M04,74.54,5.37,6.44,102,0
09-06-2025 22:00,M01,79.7,3.58,9.74,121,0
09-06-2025 23:00,M05,82.7,2.84,9.53,103,0
10-06-2025 00:00,M04,82.57,3.68,6.49,84,0
10-06-2025 01:00,M03,83.59,3.24,8.4,111,0
10-06-2025 02:00,M05,69.95,4.36,7.29,125,1
10-06-2025 03:00,M04,72.62,3.06,8.17,96,0
10-06-2025 04:00,M05,81.15,3.94,9.26,106,0
10-06-2025 05:00,M02,70.78,4.67,10.56,147,0
10-06-2025 06:00,M02,74.96,3.92,8.9,102,0
10-06-2025 07:00,M01,78.19,3.24,8.35,113,0
10-06-2025 08:00,M01,81.28,4.94,7.59,100,0
10-06-2025 09:00,M02,60.78,2.5,8.22,101,0
10-06-2025 10:00,M05,80.72,3.74,9.63,144,0
10-06-2025 11:00,M02,73.13,3.97,7.95,111,0
10-06-2025 12:00,M01,80.66,4.01,6.94,141,0
10-06-2025 13:00,M02,81.22,4.14,6.06,107,0
10-06-2025 14:00,M02,87.86,4.49,8.62,86,0
10-06-2025 15:00,M05,85.83,3.97,8.3,133,0
10-06-2025 16:00,M04,85.77,3.71,7.22,149,0
10-06-2025 17:00,M01,86.55,3.67,9.23,93,0
10-06-2025 18:00,M05,77.33,3.51,7.49,134,0
10-06-2025 19:00,M02,75.26,4.63,7.84,137,0
10-06-2025 20:00,M02,81.98,3.48,7.98,123,0
10-06-2025 21:00,M04,80.86,4.68,7.58,125,0
10-06-2025 22:00,M01,72.53,4.02,8.28,93,0
10-06-2025 23:00,M01,78.24,3.58,9.38,123,0
11-06-2025 00:00,M03,74.72,4.49,6.63,120,0
11-06-2025 01:00,M01,68.17,3.42,8.59,81,0
11-06-2025 02:00,M04,85.32,4.51,8.21,84,0
11-06-2025 03:00,M03,75.44,4.17,8.18,91,1
11-06-2025 04:00,M03,91.39,3.52,9.05,126,0
11-06-2025 05:00,M02,62,4.42,8.06,114,0
11-06-2025 06:00,M02,70.55,4.44,8.58,98,0
11-06-2025 07:00,M01,75.26,4.93,8.86,142,1
11-06-2025 08:00,M03,84.1,4.77,7.39,87,0
11-06-2025 09:00,M02,78.2,4.39,8.36,102,1
11-06-2025 10:00,M04,77.48,3.1,7.7,92,0
11-06-2025 11:00,M02,65.98,5.96,7.84,102,1
11-06-2025 12:00,M02,65.74,2.88,7.61,110,0
11-06-2025 13:00,M03,77.58,4.76,8.57,109,0
11-06-2025 14:00,M03,64.09,4.35,8.1,121,0
11-06-2025 15:00,M05,70.74,3.06,8.47,81,0
11-06-2025 16:00,M04,79.01,3.9,7.98,90,0
11-06-2025 17:00,M03,67.14,3.94,6.08,104,0
11-06-2025 18:00,M01,87.84,5.04,8.04,108,0
11-06-2025 19:00,M04,84.79,3.43,8.08,101,0
11-06-2025 20:00,M04,62.43,3.79,8.29,98,0
11-06-2025 21:00,M03,67.54,2.13,7.29,120,0
11-06-2025 22:00,M04,56.71,5.39,6.57,117,0
11-06-2025 23:00,M03,68.74,3.14,8.75,108,0
12-06-2025 00:00,M02,81.13,4.26,7.67,101,0
12-06-2025 01:00,M05,71.69,3.92,8.21,87,0
12-06-2025 02:00,M02,78.69,3.92,7.66,126,0
12-06-2025 03:00,M03,62.82,4.65,7.99,85,0
12-06-2025 04:00,M03,81.38,5.34,7.46,86,1
12-06-2025 05:00,M02,70.56,4.2,6.84,115,0
12-06-2025 06:00,M01,75.1,4.52,8.57,87,0
12-06-2025 07:00,M01,74.26,4.26,7.28,125,0
12-06-2025 08:00,M01,64.83,4.81,8.2,143,0
12-06-2025 09:00,M03,65.78,3.63,8.49,110,0
12-06-2025 10:00,M04,82.74,4.86,7.3,102,0
12-06-2025 11:00,M03,78.19,4.89,6.56,140,0
12-06-2025 12:00,M04,83.4,4.87,10.91,129,0
12-06-2025 13:00,M02,77.6,3.47,7.37,125,0
12-06-2025 14:00,M05,76.14,3.87,8.75,122,0
12-06-2025 15:00,M04,61.19,4.19,10.33,89,0
12-06-2025 16:00,M01,72.84,2.9,8.95,99,0
12-06-2025 17:00,M03,74.78,5.28,7.64,95,0
12-06-2025 18:00,M02,90.62,3.99,7.92,82,0
12-06-2025 19:00,M01,80.5,4.23,7,109,0
12-06-2025 20:00,M02,87.29,3.54,9.06,97,0
12-06-2025 21:00,M05,79.78,2.94,8.68,138,0
12-06-2025 22:00,M03,69.31,3.52,7.38,149,0
12-06-2025 23:00,M03,75.94,4.18,6.75,114,0
13-06-2025 00:00,M05,76.89,4.54,6.41,98,0
13-06-2025 01:00,M03,67.49,4.13,9.18,105,0
13-06-2025 02:00,M04,71.92,4.28,8.14,114,0
13-06-2025 03:00,M02,73.35,3.73,8.26,136,0
13-06-2025 04:00,M01,87.84,4.4,7.01,128,0
13-06-2025 05:00,M05,58.35,5.19,6.24,89,0
13-06-2025 06:00,M04,84.65,4.56,9.16,108,0
13-06-2025 07:00,M01,67.51,4.65,8.05,147,0
13-06-2025 08:00,M01,64.02,4.24,9.09,103,1
13-06-2025 09:00,M05,84.44,2.8,7.54,122,0
13-06-2025 10:00,M04,80.86,3.16,7.72,118,0
13-06-2025 11:00,M01,85.04,4.36,8.86,104,0
13-06-2025 12:00,M01,81.41,3.99,8.88,147,0
13-06-2025 13:00,M04,91.48,4.35,8.96,113,0
13-06-2025 14:00,M03,79.47,5.34,7.65,132,0
13-06-2025 15:00,M01,73.75,4.58,8.74,134,0
13-06-2025 16:00,M02,77.74,5.01,9.33,132,0
13-06-2025 17:00,M04,84.95,4.08,7.87,97,0
13-06-2025 18:00,M01,68.76,3.35,7.38,86,0
13-06-2025 19:00,M05,69.78,3.95,9.61,142,0
13-06-2025 20:00,M02,72.53,3.36,7.21,121,0
13-06-2025 21:00,M01,58.16,5.25,8.76,90,0
13-06-2025 22:00,M02,76.1,4.63,7.93,88,1
13-06-2025 23:00,M02,59.91,4.42,5.79,114,0
14-06-2025 00:00,M03,75.42,4.99,9.35,144,0
14-06-2025 01:00,M02,81.92,2.38,4.69,84,0
14-06-2025 02:00,M03,71.18,4.47,5.62,105,0
14-06-2025 03:00,M04,88.42,2.95,8.63,130,0
14-06-2025 04:00,M03,63.32,3.99,8.63,117,0
14-06-2025 05:00,M05,84.53,3.75,7.23,82,0
14-06-2025 06:00,M01,80.4,4.53,8.18,138,0
14-06-2025 07:00,M04,61.27,4.18,4.96,92,0
14-06-2025 08:00,M04,96.69,5.08,8.85,114,0
14-06-2025 09:00,M05,74.49,3.52,8.3,82,0
14-06-2025 10:00,M03,67.98,4.57,7.95,132,0
14-06-2025 11:00,M01,63.74,4.13,8.03,134,0
14-06-2025 12:00,M03,73.24,2.69,8.59,124,0
14-06-2025 13:00,M02,73.98,3.27,7.97,145,0
14-06-2025 14:00,M03,75.82,3.88,5.75,146,0
14-06-2025 15:00,M04,72.62,4.89,10.64,123,0
14-06-2025 16:00,M01,80.07,4.37,9.44,147,0
14-06-2025 17:00,M03,71.9,3.07,6.46,141,0
14-06-2025 18:00,M01,59.52,3.89,7.59,104,0
14-06-2025 19:00,M01,73.81,5.61,7.72,131,0
14-06-2025 20:00,M02,56.06,4.09,9.29,129,0
14-06-2025 21:00,M02,77.83,3.74,5.41,80,0
14-06-2025 22:00,M04,67.17,4.39,7.4,118,0
14-06-2025 23:00,M05,76.31,4.61,5.89,131,0
15-06-2025 00:00,M01,85.51,3.64,7.66,119,0
15-06-2025 01:00,M05,67.41,4.4,7.43,139,0
15-06-2025 02:00,M04,83.49,3.74,8.1,148,0
15-06-2025 03:00,M01,71.53,4.58,7.27,99,0
15-06-2025 04:00,M01,89.03,4.14,7.1,81,0
15-06-2025 05:00,M05,72.08,4.39,8.74,88,0
15-06-2025 06:00,M03,68.28,3.39,8.55,118,1
15-06-2025 07:00,M02,80.5,3.34,8.66,109,0
15-06-2025 08:00,M03,71.51,4.76,7.79,133,1
15-06-2025 09:00,M05,68.27,3.94,7.31,137,0
15-06-2025 10:00,M02,71.18,4.23,7.86,123,0
15-06-2025 11:00,M03,74.64,3.75,8.6,122,0
15-06-2025 12:00,M02,85.74,4.72,5.39,89,0
15-06-2025 13:00,M01,59.53,3.51,8.47,127,1
15-06-2025 14:00,M03,75.18,3.89,8.37,96,1
15-06-2025 15:00,M02,80,4.63,8.07,84,0
15-06-2025 16:00,M02,76.55,4.94,7.82,149,1
15-06-2025 17:00,M02,85.48,3.58,4.92,143,0
15-06-2025 18:00,M03,74.41,5.57,7.47,145,0
15-06-2025 19:00,M04,73.52,4.25,10.15,83,0
15-06-2025 20:00,M03,79.74,3.17,8.02,107,0
15-06-2025 21:00,M05,75.79,4.3,7.63,117,0
15-06-2025 22:00,M03,71.88,3.69,8.02,145,0
15-06-2025 23:00,M02,79.13,4.35,8.43,146,0
16-06-2025 00:00,M01,69.78,3.97,8.79,139,0
16-06-2025 01:00,M03,70.11,4.06,7.73,126,0
16-06-2025 02:00,M03,70.78,3.27,8.51,104,0
16-06-2025 03:00,M02,85.82,4.79,10.01,145,0
16-06-2025 04:00,M01,49.23,3.08,9.21,146,0
16-06-2025 05:00,M01,78.16,3.11,10.81,148,0
16-06-2025 06:00,M05,75.27,4.29,7.21,119,0
16-06-2025 07:00,M03,61.55,5.28,10.01,129,0
16-06-2025 08:00,M01,77.48,3.72,7.05,119,0
16-06-2025 09:00,M01,78.81,4.56,8.42,116,0
16-06-2025 10:00,M04,79.72,4.86,8.88,148,0
16-06-2025 11:00,M04,53.79,4.65,7.39,96,0
16-06-2025 12:00,M01,85.93,3.75,8.11,141,0
16-06-2025 13:00,M05,69.1,3.13,9.09,120,0
16-06-2025 14:00,M01,80.49,2.23,7.15,121,0
16-06-2025 15:00,M02,80.93,3.79,10,110,0
16-06-2025 16:00,M03,67.99,4.94,6.34,112,0
16-06-2025 17:00,M05,80.28,3.1,10.33,122,0
16-06-2025 18:00,M02,71.92,4.56,9.2,146,0
16-06-2025 19:00,M05,58.43,3.24,7.89,117,0
16-06-2025 20:00,M02,84.34,4.08,7.52,120,1
16-06-2025 21:00,M03,68.8,4.57,7.39,142,0
16-06-2025 22:00,M03,68.16,3.47,7.84,119,0
16-06-2025 23:00,M04,71.78,4.14,7.94,109,0
17-06-2025 00:00,M02,77.18,3.67,9.51,126,0
17-06-2025 01:00,M04,74.54,4.56,10.36,101,0
17-06-2025 02:00,M02,79.38,4.19,8.24,134,0
17-06-2025 03:00,M04,64.28,4.05,6.99,122,0
17-06-2025 04:00,M03,69.06,5.25,7.35,140,0
17-06-2025 05:00,M05,74.07,4.53,7.78,111,0
17-06-2025 06:00,M04,90.18,3.45,6.76,83,0
17-06-2025 07:00,M02,74.09,3.93,6.59,124,0
17-06-2025 08:00,M02,83.68,3.94,10.52,99,0
17-06-2025 09:00,M03,75.31,4.06,8.36,144,0
17-06-2025 10:00,M02,71.13,6.02,7,139,0
17-06-2025 11:00,M01,73.03,4.3,8.98,105,0
17-06-2025 12:00,M05,73.65,2.37,6.59,102,0
17-06-2025 13:00,M04,79.83,3.57,6.68,119,0
17-06-2025 14:00,M05,86,2.45,7.04,81,0
17-06-2025 15:00,M03,77.88,3.74,9.99,105,0
17-06-2025 16:00,M04,84.5,2.41,7.7,141,0
17-06-2025 17:00,M04,67.28,3.3,5.07,123,0
17-06-2025 18:00,M01,71.68,2.78,9.45,110,0
17-06-2025 19:00,M03,69.21,4.31,7.63,105,1
17-06-2025 20:00,M02,77.52,4,5.78,84,0
17-06-2025 21:00,M01,72.13,4.24,7.62,149,0
17-06-2025 22:00,M01,80.84,3.92,8.63,114,0
17-06-2025 23:00,M05,67.55,2.88,8.48,95,0
18-06-2025 00:00,M05,75.34,4.41,10.16,110,1
18-06-2025 01:00,M05,80.49,5.54,6.98,93,0
18-06-2025 02:00,M01,58.48,4.33,8.06,104,0
18-06-2025 03:00,M02,91.97,3.66,7.16,97,1
18-06-2025 04:00,M04,72.73,2.86,6.15,129,0
18-06-2025 05:00,M05,58.8,3.27,9.06,99,0
18-06-2025 06:00,M02,76.26,4.36,8.56,135,0
18-06-2025 07:00,M03,75.27,4.86,8.34,81,0
18-06-2025 08:00,M05,74.34,4.21,8.51,105,0
18-06-2025 09:00,M04,82.93,4.64,7.18,102,0
18-06-2025 10:00,M03,80.98,4.57,6.79,111,0
18-06-2025 11:00,M03,77.38,4.41,8.05,92,0
18-06-2025 12:00,M04,78.6,3.47,9.39,92,0
18-06-2025 13:00,M05,74.17,4.14,9.93,96,0
18-06-2025 14:00,M01,89.2,3.32,8.95,137,0
18-06-2025 15:00,M04,63.17,4.01,8.04,106,0
18-06-2025 16:00,M04,76.12,4.26,8.32,96,1
18-06-2025 17:00,M04,75.52,5.34,8.01,117,0
18-06-2025 18:00,M03,81.51,2.95,6.77,93,0
18-06-2025 19:00,M02,68.25,4.39,8.03,93,0
18-06-2025 20:00,M01,61.05,5.18,6.4,91,0
18-06-2025 21:00,M05,76.25,4.61,7.85,148,0
18-06-2025 22:00,M05,77.25,4.67,9.96,147,0
18-06-2025 23:00,M02,86.92,4.47,8.99,134,0
19-06-2025 00:00,M04,64.84,5.04,6.89,142,0
19-06-2025 01:00,M01,84.24,3.13,7.91,108,0
19-06-2025 02:00,M05,93.94,2.89,7,124,0
19-06-2025 03:00,M05,71.98,3.99,7.92,83,0
19-06-2025 04:00,M04,64.67,2.27,9.25,95,0
19-06-2025 05:00,M02,71.74,4.98,8.78,145,0
19-06-2025 06:00,M01,75.11,4.98,10.98,102,0
19-06-2025 07:00,M02,79.51,3.65,9.43,147,0
19-06-2025 08:00,M02,70.27,3.7,8.24,99,0
19-06-2025 09:00,M01,87.44,3.94,8.81,96,0
19-06-2025 10:00,M01,66.08,4.04,7.76,131,0
19-06-2025 11:00,M05,61.09,4.1,6.65,85,0
19-06-2025 12:00,M05,83.85,4.45,9.57,118,0
19-06-2025 13:00,M01,56.8,3.86,9.21,113,0
19-06-2025 14:00,M03,73.37,4.75,7.71,133,0
19-06-2025 15:00,M05,99.94,4.36,8.33,144,0
19-06-2025 16:00,M03,74.9,3.51,9.49,108,0
19-06-2025 17:00,M01,66.03,5.07,9.02,120,0
19-06-2025 18:00,M05,74.54,2.91,6.24,142,0
19-06-2025 19:00,M02,74.59,3.93,8.29,111,0
19-06-2025 20:00,M01,76.29,4.77,7.8,145,0
19-06-2025 21:00,M04,80.3,3.42,9.34,124,0
19-06-2025 22:00,M03,66.69,4.25,9.24,96,0
19-06-2025 23:00,M01,88.5,4.43,9.58,122,0
20-06-2025 00:00,M01,76.96,3.31,6.66,145,0
20-06-2025 01:00,M05,80.81,3.94,7.06,147,0
20-06-2025 02:00,M05,69.97,3.87,9.34,113,0
20-06-2025 03:00,M05,85.29,3.56,7.29,80,0
20-06-2025 04:00,M04,72.94,5.84,6.17,102,1
20-06-2025 05:00,M05,77.22,3.39,8.64,85,0
20-06-2025 06:00,M01,67.54,4.8,7.34,95,0
20-06-2025 07:00,M05,67.02,3.69,10.15,81,1
20-06-2025 08:00,M02,80.51,3.13,8.36,106,0
20-06-2025 09:00,M05,71.45,4.08,8.19,98,0
20-06-2025 10:00,M04,68.17,4.52,7.56,107,0
20-06-2025 11:00,M02,69.85,4.74,9.91,114,0
20-06-2025 12:00,M01,80.59,5.25,8.43,147,0
20-06-2025 13:00,M01,69.97,6.36,7.51,128,0
20-06-2025 14:00,M03,74.06,4.2,7.05,86,0
20-06-2025 15:00,M02,75.12,3.47,7.91,116,0
20-06-2025 16:00,M03,59.66,4.36,6.83,104,0
20-06-2025 17:00,M02,63.23,3.79,9.23,120,0
20-06-2025 18:00,M02,77.69,4.74,5.83,141,0
20-06-2025 19:00,M04,69.1,2.96,7.83,120,0
20-06-2025 20:00,M03,83.45,5.89,8.73,93,0
20-06-2025 21:00,M04,82.73,4.68,8.41,133,0
20-06-2025 22:00,M02,80.75,2.65,7.14,81,0
20-06-2025 23:00,M01,89.56,3.43,8.79,127,0
21-06-2025 00:00,M02,74.34,4.65,6.94,130,0
21-06-2025 01:00,M04,80.19,4.94,7.97,134,0
21-06-2025 02:00,M03,70.32,2.98,8.78,91,0
21-06-2025 03:00,M03,94.62,4.57,8.56,148,0
21-06-2025 04:00,M04,90.87,2.44,7.19,80,0
21-06-2025 05:00,M03,75.1,3.93,9.44,138,0
21-06-2025 06:00,M05,78.09,4.89,8.1,113,0
21-06-2025 07:00,M01,85.87,3.56,8.89,125,0
21-06-2025 08:00,M01,73.82,2.79,9.83,138,0
21-06-2025 09:00,M01,69.75,4.12,9.34,145,0
21-06-2025 10:00,M03,81.99,3.52,9.34,98,0
21-06-2025 11:00,M03,75.63,4.5,8.23,107,0
21-06-2025 12:00,M02,76.46,3.29,8.95,119,1
21-06-2025 13:00,M02,68.33,3.38,8.26,136,0
21-06-2025 14:00,M01,61.26,2.38,6.55,130,0
21-06-2025 15:00,M05,76.89,4.14,8.36,101,0
21-06-2025 16:00,M02,82.24,3.87,8.31,147,0
21-06-2025 17:00,M02,73.19,3.05,8.7,87,0
21-06-2025 18:00,M03,86.49,4.16,7.85,139,0
21-06-2025 19:00,M05,69.37,4.82,7.09,144,0
21-06-2025 20:00,M01,66.56,3.83,8.79,115,0
21-06-2025 21:00,M02,74.46,4.21,6.42,108,0
21-06-2025 22:00,M05,74.34,4.22,9.75,144,0
21-06-2025 23:00,M05,81.16,3.04,7.72,135,0
22-06-2025 00:00,M01,68.8,5.65,8.29,83,0
22-06-2025 01:00,M05,85.94,3.62,8.67,129,0
22-06-2025 02:00,M05,90.74,4.52,8.71,118,0
22-06-2025 03:00,M05,74.69,4.62,6.31,114,0
22-06-2025 04:00,M02,85,3.89,8.99,104,0
22-06-2025 05:00,M01,66.55,4.49,8.36,123,0
22-06-2025 06:00,M05,83.6,4.2,7.24,126,0
22-06-2025 07:00,M05,83.38,2.87,7.1,119,0
22-06-2025 08:00,M02,81.91,3.73,7.6,110,0
22-06-2025 09:00,M01,74.88,3.51,6.44,148,0
22-06-2025 10:00,M03,51.37,3.63,10.07,122,0
22-06-2025 11:00,M02,69.87,2.96,9.78,134,0
22-06-2025 12:00,M01,69.99,4.9,8.54,95,0
22-06-2025 13:00,M05,67.17,5.28,7.73,147,0
22-06-2025 14:00,M01,75.98,4.78,7.76,148,0
22-06-2025 15:00,M01,71.65,5.02,8.91,121,0
22-06-2025 16:00,M01,68.4,3.72,10.11,120,0
22-06-2025 17:00,M03,66.53,3.49,7.32,129,0
22-06-2025 18:00,M01,69.28,3.38,6.66,85,0
22-06-2025 19:00,M03,83.97,4.52,9.86,132,0
22-06-2025 20:00,M05,69.71,4.18,5.86,96,0
22-06-2025 21:00,M03,70.88,3.94,6.79,136,0
22-06-2025 22:00,M05,71.35,5.04,7.7,146,1
22-06-2025 23:00,M05,77.71,4.32,6.13,95,0
23-06-2025 00:00,M03,78.65,3.33,9.33,131,0
23-06-2025 01:00,M02,50.64,3.46,9.03,113,0
23-06-2025 02:00,M04,83.17,4.55,7.31,99,0
23-06-2025 03:00,M01,86.49,4.83,9.54,135,0
23-06-2025 04:00,M04,66.6,4.44,9.74,130,0
23-06-2025 05:00,M01,67.22,5.52,7.86,132,0
23-06-2025 06:00,M01,71.4,5.31,7.46,128,0
23-06-2025 07:00,M05,68.95,4.35,10.71,83,0
23-06-2025 08:00,M01,76.79,3.33,8.87,97,0
23-06-2025 09:00,M01,59.43,2.95,8.31,115,0
23-06-2025 10:00,M03,66.06,3.69,9.64,114,0
23-06-2025 11:00,M04,87.31,4.6,8.36,109,0
23-06-2025 12:00,M03,67.57,5.46,7.39,142,0
23-06-2025 13:00,M01,84.95,4.33,8.1,100,0
23-06-2025 14:00,M05,77.84,4.93,9.25,131,0
23-06-2025 15:00,M03,60.53,3.8,5.61,148,0
23-06-2025 16:00,M03,80.08,4.5,7.65,120,0
23-06-2025 17:00,M02,74.06,4.66,9.66,133,0
23-06-2025 18:00,M01,71.36,2.42,7.39,109,0
23-06-2025 19:00,M05,76.96,3.67,9.86,135,0
23-06-2025 20:00,M03,78.8,4.76,9.7,120,0
23-06-2025 21:00,M03,80.66,4.22,7.92,93,0
23-06-2025 22:00,M05,84.43,3.04,7.32,100,0
23-06-2025 23:00,M01,78.27,2.06,7.66,104,0
24-06-2025 00:00,M02,63.99,3.71,11.2,129,0
24-06-2025 01:00,M03,71.21,3.94,10.25,132,0
24-06-2025 02:00,M02,98.54,3.29,8.15,127,0
24-06-2025 03:00,M04,80.8,4.11,7.27,149,0
24-06-2025 04:00,M01,93.95,4.41,8.14,127,0
24-06-2025 05:00,M04,86.16,4.54,8.29,83,0
24-06-2025 06:00,M04,76.93,2.12,6.51,103,1
24-06-2025 07:00,M04,77.41,2.95,8.1,110,0
24-06-2025 08:00,M01,74.71,3.76,9.59,108,0
24-06-2025 09:00,M01,61.1,4.46,5.84,84,0
24-06-2025 10:00,M05,75.14,4.39,8.99,146,0
24-06-2025 11:00,M02,84.69,4.38,9.65,132,0
24-06-2025 12:00,M02,70.2,3.69,7.33,143,0
24-06-2025 13:00,M05,78.3,3.74,10.03,114,0
24-06-2025 14:00,M05,81.81,3.42,7.17,91,0
24-06-2025 15:00,M04,67.72,4.61,8.53,126,0
24-06-2025 16:00,M05,71.39,3.26,7.63,134,0
24-06-2025 17:00,M03,66.86,4.68,7.63,148,0
24-06-2025 18:00,M02,68.42,4.17,7.26,117,0
24-06-2025 19:00,M05,64.7,3.96,8.84,108,0
24-06-2025 20:00,M03,67.8,3.47,9.02,91,0
24-06-2025 21:00,M03,86.36,2.92,7.92,98,0
24-06-2025 22:00,M03,67.68,3.48,6.37,88,0
24-06-2025 23:00,M03,76.01,3.74,8.48,108,0
25-06-2025 00:00,M04,70.98,2.1,8.51,82,0
25-06-2025 01:00,M03,84.43,3.84,7.74,109,0
25-06-2025 02:00,M04,85.49,4.74,10.24,137,0
25-06-2025 03:00,M04,81.91,4.45,6.12,132,0
25-06-2025 04:00,M03,77.45,3.6,5.34,83,0
25-06-2025 05:00,M02,73.15,4.04,7.12,136,0
25-06-2025 06:00,M03,65.47,3.56,8.85,133,0
25-06-2025 07:00,M03,90.55,4.12,6.73,107,0
25-06-2025 08:00,M03,68.92,5.23,6.82,95,0
25-06-2025 09:00,M02,80.31,4.77,9.14,92,0
25-06-2025 10:00,M01,83.48,4.42,8.56,135,0
25-06-2025 11:00,M01,70.56,3.61,8.45,132,0
25-06-2025 12:00,M04,83.3,4.6,8.94,127,0
25-06-2025 13:00,M04,81.11,2.65,7.49,104,0
25-06-2025 14:00,M02,88.82,3.8,7.55,145,0
25-06-2025 15:00,M05,71.25,4.47,8.97,109,0
25-06-2025 16:00,M01,64.71,4.59,6.39,82,0
25-06-2025 17:00,M04,70.96,4.54,5.43,102,0
25-06-2025 18:00,M01,76.67,4.24,7.48,108,1
25-06-2025 19:00,M02,75.47,3.84,9.12,120,0
25-06-2025 20:00,M02,71.85,4.43,8.31,90,0
25-06-2025 21:00,M05,59.73,3.24,9.03,100,0
